tag,term,text,url
game,game,"hythmic memory games intertwined w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,14"
game,game,"aneous musical games","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,15"
game,game,"petitive music game. The objective","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,16"
game,game," of the game is to steal an","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,17"
game,game,"The game continues unti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,18"
game,game," instead. This gamesmanship extend","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,19"
game,game,"e depth to the gameplay now, happe","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,20"
game,game,"rgent from the gameplay/rules of t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,21"
game,game," to losing the game (having to pla","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,22"
game,game," on the simple gameplay. Crafting ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,23"
game,game," complexity of gameplay possible f","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,24"
game,game,"phological and game thinking in fl","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,25"
game,game," time during a game known as two h","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,26"
game,game," form the main game of the piece. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,27"
game,game,"ed with in the game of the piece w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,28"
game,game,"tantly win the game by closing you","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,29"
game,game,"oints wins the game. When a tie oc","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,30"
game,game,"the chess-like gameplay we current","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,31"
game,game,"ing, if tense, game/piece to play.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,32"
game,game,"forms the main game of the piece. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,33"
game,game,"f/double-bluff game. This is ampli","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,34"
game,game," a high-stakes gameplay environmen","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,35"
game,game,"ally since the game is won with on","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,36"
game,game,"The game is over once t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,37"
game,game,"-scissors type game where each per","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,38"
game,game,"complex memory game of the second ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,39"
game,game," object of the game is the creatio","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,40"
game,game,"ledge that the gamesmanship would ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,41"
game,game,"nd sympathetic gameplay. Around th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,42"
game,game,"ation in their gameplay, and elbow","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,43"
game,game," for the piece/game to work well, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,44"
game,game,"jective of the game is to force/cr","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,45"
game,game,"The game continues unti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,46"
game,game," reimplement a game. The idea for ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,47"
game,game,"ion/perversion games we explored i","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,48"
game,game,"eated/recalled game could be heard","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,49"
game,game,"ll as the meta-game-ness of it: it","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,50"
game,game," is a game of establishin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,51"
game,game,"g/finding a game. Because of th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,52"
game,game,"musical “game” using o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,53"
game,game,"iece. Once the game is discovered ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,54"
game,game," is the “game” itself.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,55"
game,etude,"mprovisational etudes, and competit","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#etude,0"
game,etude," the challenge/etude nature of imin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#etude,1"
game,battle,"ompetition – a battle.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#battle,0"
game,challenge,"exaggerate the challenge/etude nature o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,0"
game,challenge,"a musical game/challenge where winning ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,1"
game,challenge,". We wanted to challenge ourselves to w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,2"
game,challenge,"mprovisational challenges due to its na","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,3"
game,challenge,", although the challenge (memory/repeti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,4"
battle,battle,"ompetition – a battle.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#battle,0"
battle,game,"laya, hate the game.” — Ice-","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,0"
battle,game,"cus on complex games, improvisatio","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,1"
battle,game,"tle Piece is a game, but beyond be","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,2"
battle,game,"ing an improv game, it is also co","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,3"
battle,game,"21;: a musical game/challenge wher","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,4"
battle,game,"lementation of game theory in musi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,5"
battle,game,"lementation of game theory in piec","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,6"
battle,game,"r to enjoy the game in some manner","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,7"
battle,game,"h Zorn‘s game pieces than th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,8"
battle,game,"tion to create game pieces, which ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,9"
battle,game,"ypes of ‘games’, or mo","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,10"
battle,game," the concepts, gameplay, rules, an","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,11"
battle,game,"only the rules/game/instructions a","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,12"
battle,game,"e rules of the game. A long-term g","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,13"
battle,game,"hythmic memory games intertwined w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,14"
battle,game,"aneous musical games","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,15"
battle,game,"petitive music game. The objective","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,16"
battle,game," of the game is to steal an","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,17"
battle,game,"The game continues unti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,18"
battle,game," instead. This gamesmanship extend","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,19"
battle,game,"e depth to the gameplay now, happe","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,20"
battle,game,"rgent from the gameplay/rules of t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,21"
battle,game," to losing the game (having to pla","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,22"
battle,game," on the simple gameplay. Crafting ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,23"
battle,game," complexity of gameplay possible f","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,24"
battle,game,"phological and game thinking in fl","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,25"
battle,game," time during a game known as two h","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,26"
battle,game," form the main game of the piece. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,27"
battle,game,"ed with in the game of the piece w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,28"
battle,game,"tantly win the game by closing you","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,29"
battle,game,"oints wins the game. When a tie oc","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,30"
battle,game,"the chess-like gameplay we current","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,31"
battle,game,"ing, if tense, game/piece to play.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,32"
battle,game,"forms the main game of the piece. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,33"
battle,game,"f/double-bluff game. This is ampli","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,34"
battle,game," a high-stakes gameplay environmen","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,35"
battle,game,"ally since the game is won with on","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,36"
battle,game,"The game is over once t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,37"
battle,game,"-scissors type game where each per","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,38"
battle,game,"complex memory game of the second ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,39"
battle,game," object of the game is the creatio","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,40"
battle,game,"ledge that the gamesmanship would ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,41"
battle,game,"nd sympathetic gameplay. Around th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,42"
battle,game,"ation in their gameplay, and elbow","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,43"
battle,game," for the piece/game to work well, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,44"
battle,game,"jective of the game is to force/cr","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,45"
battle,game,"The game continues unti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,46"
battle,game," reimplement a game. The idea for ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,47"
battle,game,"ion/perversion games we explored i","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,48"
battle,game,"eated/recalled game could be heard","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,49"
battle,game,"ll as the meta-game-ness of it: it","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,50"
battle,game," is a game of establishin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,51"
battle,game,"g/finding a game. Because of th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,52"
battle,game,"musical “game” using o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,53"
battle,game,"iece. Once the game is discovered ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,54"
battle,game," is the “game” itself.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#game,55"
battle,etude,"mprovisational etudes, and competit","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#etude,0"
battle,etude," the challenge/etude nature of imin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#etude,1"
battle,challenge,"exaggerate the challenge/etude nature o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,0"
battle,challenge,"a musical game/challenge where winning ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,1"
battle,challenge,". We wanted to challenge ourselves to w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,2"
battle,challenge,"mprovisational challenges due to its na","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,3"
battle,challenge,", although the challenge (memory/repeti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#challenge,4"
video,video,"ons, sketches, videos and recording","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#video,0"
video,video,"e is the first video recording of y","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#video,1"
video,video,"Here is a video recording of g","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#video,2"
video,video,"Here is a video recording of f","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#video,3"
video,videos,"ons, sketches, videos and recordings","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#videos,0"
video,film,"sion of elbows filmed at The Noise","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#film,0"
video,filmed,"sion of elbows filmed at The Noise U","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#filmed,0"
drums,drums," sax and me on drums. We had each b","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#drums,0"
drums,drums," tenor sax and drums in free jazz. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#drums,1"
drums,drums," fill from the drums can also becom","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#drums,2"
drums,drums,"				Solo drums+electronics &#","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#drums,3"
feedback,feedback,"crocosm of the feedback loop and inter","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#feedback,0"
composition,composed,"elt I had over-composed and over-presc","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composed,0"
composition,compose,"lunky, hard to compose for, and limit","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,0"
composition,compose,"so I wrote the composers/programmers ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,1"
composition,compose," a traditional composer/performance p","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,2"
composition,compose,"t very easy to compose material witho","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,3"
composition,compose,"at enables the composer to generate h","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,4"
composition,compose,"o about piece (composer, title, instr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,5"
composition,compose,"to allow other composers to use the s","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,6"
composition,compose,"so refined how composers work with th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,7"
composition,compose," this benefits composers and develope","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,8"
composition,compose,"allows for the composer to leverage t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,9"
composition,compose,"Several composers (Anton Hunte","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,10"
composition,compose,"elt I had over-composed and over-pres","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,11"
composition,compose,"rsal for the 3 composers for whom it ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,12"
composition,compose,"uch a hands-on composer, by oppositio","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#compose,13"
composition,composer,"so I wrote the composers/programmers i","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,0"
composition,composer," a traditional composer/performance pa","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,1"
composition,composer,"at enables the composer to generate ho","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,2"
composition,composer,"o about piece (composer, title, instru","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,3"
composition,composer,"to allow other composers to use the sy","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,4"
composition,composer,"so refined how composers work with the","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,5"
composition,composer," this benefits composers and developer","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,6"
composition,composer,"allows for the composer to leverage th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,7"
composition,composer,"Several composers (Anton Hunter","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,8"
composition,composer,"rsal for the 3 composers for whom it w","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,9"
composition,composer,"uch a hands-on composer, by opposition","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#composer,10"
improvisation,improv," 2.0 is a much improved and complete","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,0"
improvisation,improv,"omposition and improvisation.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,1"
improvisation,improv,"an focusing on improvisation like df","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,2"
improvisation,improv,"t came time to improve the system I ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,3"
improvisation,improv,"8211; a freely improvised event for ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,4"
improvisation,improv,"eactive to the improvisation that th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,5"
improvisation,improv,"algorithm, and improvisation that Se","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,6"
improvisation,improv,"a term from my improv analysis frame","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,7"
improvisation,improv,"Memory in improv – expand","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,8"
improvisation,improv,"large ensemble improvisation is coin","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,9"
improvisation,improv,"n undertone of improv-etude-ness. Bu","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,10"
improvisation,improv,"spontaneity of improvisation, and a ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,11"
improvisation,improv,", in time. The improvisation also ha","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,12"
improvisation,improv,"the melody and improvisations, and t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,13"
improvisation,improv,"or each of the improvisation section","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,14"
improvisation,improv,"al flow of the improvising, but I th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,15"
improvisation,improv," structure for improvising performer","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,16"
improvisation,improv,"large ensemble improvisation – and t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,17"
improvisation,improv,"estion of what improvisers are good ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,18"
improvisation,improv,"ppen) in group improvisation.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,19"
improvisation,improv,"ch large group improv: the slowness ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,20"
improvisation,improv,"oordination of improvisers, even Con","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,21"
improvisation,improv,"ic-yet-unified improvisation trigger","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,22"
improvisation,improv,"mit of bounded improvisation, like a","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,23"
improvisation,improv,"ected from the improvisers in this g","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improv,24"
improvisation,improvised,"8211; a freely improvised event for vari","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improvised,0"
improvisation,improviser,"estion of what improvisers are good at d","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improviser,0"
improvisation,improviser,"oordination of improvisers, even Conduct","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improviser,1"
improvisation,improviser,"ected from the improvisers in this group","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improviser,2"
improvisation,improvising,"al flow of the improvising, but I think i","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improvising,0"
improvisation,improvising," structure for improvising performers tha","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#improvising,1"
performance,performer,"h a variety of performers before stabil","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,0"
performance,performer,"he part of the performer.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,1"
performance,performer,"ion used. Each performer can pick their","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,2"
performance,performer,"strumentation, performers, tempo, durat","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,3"
performance,performer,"/dfscore/score/performerXX/main/text {m","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,4"
performance,performer,"…/performer0 = all perform","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,5"
performance,performer,"ers, /performer1-xx = individu","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,6"
performance,performer,"score/feedback/performerXX = for musica","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,7"
performance,performer," feedback from performers","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,8"
performance,performer,"splayed to the performer), allowing for","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,9"
performance,performer,"Fi hotspot, so performers can simply po","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,10"
performance,performer," system from a performer’s perspe","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,11"
performance,performer,"ble individual performers (always recal","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,12"
performance,performer,"led as same performers)","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,13"
performance,performer,"ble individual performers (different ea","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,14"
performance,performer,"            performers: [1, 7, 2.1, ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,15"
performance,performer,"3], // performer amount of Open","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,16"
performance,performer,"            performers: [1, 7, 3, 2.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,17"
performance,performer,"1], // performer amount of Memo","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,18"
performance,performer,"sp;  performers: [1, 7, 2.1, ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,19"
performance,performer,"3], // performer amount of Open","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,20"
performance,performer,"sp;  performers: [1, 7, 3, 2.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,21"
performance,performer,"1], // performer amount of Memo","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,22"
performance,performer,"splayed to the performers is purely tex","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,23"
performance,performer,"r its end most performers would freeze ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,24"
performance,performer,"rpussy.com the performers’ decoup","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,25"
performance,performer,"removal of the performers’ abilit","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,26"
performance,performer,"ing all of the performers/roles simulta","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,27"
performance,performer,"dback for each performer, but it should","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,28"
performance,performer,"events to each performer and a presenta","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,29"
performance,performer,"or improvising performers that attempts","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,30"
performance,performer,"splayed to the performers as yellow &#8","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performer,31"
performance,performed,"ther pieces we performed, I became awar","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performed,0"
performance,performed,"hen I’ve performed the piece with","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#performed,1"
diy,build,"otivations for building the system ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#build,0"
diy,build,"n. Rather than building an applicat","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#build,1"
diy,instrument,"pending on the instrumentation used. Eac","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,0"
diy,instrument,"can pick their instrumental transpositio","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,1"
diy,instrument,"about specific instrumentation.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,2"
diy,instrument,"mposer, title, instrumentation, performe","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,3"
diy,instrument,"(both feedback instruments fading in/out","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,4"
diy,instrument," duration, and instrumentation in each E","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,5"
diy,instrument,"50, 20, 30] // instrumentation percentag","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,6"
diy,instrument,"0, 20, 30], // instrumentation percentag","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,7"
diy,instrument,"50, 20, 30] // instrumentation percentag","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,8"
diy,instrument,"0, 20, 30], // instrumentation percentag","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,9"
diy,instrument,"ble to varying instrumentation. This res","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#instrument,10"
software,software,"searched three software systems simila","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,0"
software,software,"dfscore server software is designed to","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,1"
